Time,i,j,k,w,Pressure,Temperature,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
142150.0,0.664306640625,-0.5152587890625,0.42926025390625,0.330078125,1005.860107421875,23.710540771484375,8.59375,-0.05078125,-3.8515625,-0.001953125,-0.01953125,-0.00390625,-196.0,-23.0,74.375,
142180.0,0.66436767578125,-0.5152587890625,0.42913818359375,0.330078125,1005.87060546875,23.710540771484375,8.59375,-0.05078125,-3.92578125,-0.001953125,0.017578125,0.001953125,-194.6875,-22.8125,74.8125,
142506.0,0.664306640625,-0.51519775390625,0.42926025390625,0.33013916015625,1005.85595703125,23.712860107421875,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-194.3125,-22.4375,76.125,
142567.0,0.664306640625,-0.51519775390625,0.42926025390625,0.3302001953125,1005.84814453125,23.71746826171875,8.6328125,-0.01171875,-3.92578125,0.0,0.0,0.0,-194.0625,-23.375,76.8125,
142627.0,0.664306640625,-0.51519775390625,0.42926025390625,0.3302001953125,1005.844482421875,23.71746826171875,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-194.8125,-22.5625,74.5,
142954.0,0.664306640625,-0.51519775390625,0.42926025390625,0.3302001953125,1005.847412109375,23.712860107421875,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-193.9375,-22.875,75.625,
143014.0,0.664306640625,-0.51519775390625,0.42926025390625,0.3302001953125,1005.8515625,23.71514892578125,8.6328125,-0.01171875,-3.890625,0.0,0.0,0.0,-194.375,-23.125,75.875,
143074.0,0.664306640625,-0.51519775390625,0.42926025390625,0.3302001953125,1005.867431640625,23.712860107421875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.3125,-22.875,76.125,
143117.0,0.664306640625,-0.51519775390625,0.42926025390625,0.3302001953125,1005.878662109375,23.712860107421875,8.6328125,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.375,-23.125,75.8125,
143178.0,0.664306640625,-0.51519775390625,0.42926025390625,0.3302001953125,1005.86083984375,23.705902099609375,8.59375,-0.01171875,-3.890625,0.0,0.0,0.0,-194.0,-22.875,75.3125,
143465.0,0.6644287109375,-0.5152587890625,0.4290771484375,0.330078125,1005.86865234375,23.709381103515625,8.5546875,-0.05078125,-4.08203125,-0.001953125,-0.19140625,-0.009765625,-194.875,-23.125,76.0625,
143527.0,0.6641845703125,-0.51513671875,0.42938232421875,0.33026123046875,1005.861083984375,23.712860107421875,8.6328125,-0.05078125,-3.890625,0.001953125,-0.05078125,-0.00390625,-193.1875,-23.125,76.0625,
143587.0,0.66424560546875,-0.51519775390625,0.4293212890625,0.33026123046875,1005.863037109375,23.71630859375,8.59375,-0.05078125,-3.890625,0.001953125,-0.046875,0.0,-194.3125,-22.875,76.1875,
143648.0,0.66436767578125,-0.51531982421875,0.42913818359375,0.330078125,1005.87841796875,23.71514892578125,8.59375,-0.05078125,-3.96484375,0.0,0.060546875,0.00390625,-194.8125,-22.4375,76.375,
143823.0,0.6644287109375,-0.515380859375,0.428955078125,0.3299560546875,1005.8623046875,23.711700439453125,8.6328125,-0.01171875,-3.8125,0.0,-0.029296875,0.0,-194.0,-22.625,75.3125,
143886.0,0.6640625,-0.51507568359375,0.42962646484375,0.33038330078125,1005.880859375,23.712860107421875,8.59375,-0.05078125,-3.890625,-0.001953125,-0.03125,-0.001953125,-194.3125,-22.125,74.25,
144097.0,0.66412353515625,-0.51519775390625,0.42950439453125,0.33026123046875,1005.85986328125,23.704742431640625,8.59375,-0.05078125,-3.92578125,0.001953125,0.009765625,0.0,-193.625,-22.875,76.5625,
144273.0,0.66412353515625,-0.51513671875,0.4295654296875,0.33026123046875,1005.85888671875,23.705902099609375,8.59375,-0.05078125,-3.890625,0.001953125,-0.015625,0.001953125,-193.6875,-22.6875,76.25,
144455.0,0.66412353515625,-0.51513671875,0.4295654296875,0.33013916015625,1005.851806640625,23.6966552734375,8.59375,-0.05078125,-3.890625,-0.001953125,-0.00390625,-0.001953125,-195.25,-22.6875,76.5625,
144514.0,0.66412353515625,-0.51507568359375,0.42962646484375,0.3302001953125,1005.85107421875,23.7012939453125,8.59375,-0.05078125,-3.890625,0.0,-0.005859375,0.0,-194.6875,-22.9375,76.6875,
144587.0,0.6641845703125,-0.51513671875,0.4295654296875,0.33013916015625,1005.872314453125,23.6966552734375,8.59375,-0.01171875,-3.890625,-0.00390625,0.021484375,0.0,-194.375,-22.875,75.875,
144783.0,0.66412353515625,-0.51513671875,0.4295654296875,0.3302001953125,1005.8564453125,23.70245361328125,8.6328125,0.02734375,-3.8515625,0.0,-0.009765625,0.001953125,-193.375,-22.6875,77.1875,
144818.0,0.6641845703125,-0.51519775390625,0.429443359375,0.33013916015625,1005.865966796875,23.698974609375,8.59375,-0.05078125,-3.96484375,-0.00390625,0.01171875,0.0,-193.5,-22.6875,76.875,
144848.0,0.66412353515625,-0.51519775390625,0.42950439453125,0.3302001953125,1005.873046875,23.698974609375,8.6328125,-0.01171875,-3.92578125,0.0,0.00390625,0.001953125,-194.5,-22.375,75.5,
144877.0,0.66412353515625,-0.51519775390625,0.42950439453125,0.3302001953125,1005.8740234375,23.705902099609375,8.59375,-0.05078125,-3.890625,0.0,-0.00390625,0.0,-193.5625,-22.8125,75.0625,
144908.0,0.66412353515625,-0.51519775390625,0.4295654296875,0.3302001953125,1005.8740234375,23.705902099609375,8.6328125,-0.01171875,-3.890625,-0.001953125,-0.00390625,-0.001953125,-195.5,-22.3125,74.125,
145177.0,0.66400146484375,-0.51507568359375,0.42974853515625,0.330322265625,1005.8623046875,23.70245361328125,8.59375,-0.05078125,-3.96484375,0.001953125,0.0,0.001953125,-194.4375,-22.625,75.8125,
145358.0,0.6640625,-0.51519775390625,0.42950439453125,0.33026123046875,1005.86181640625,23.707061767578125,8.59375,-0.05078125,-3.890625,-0.00390625,0.009765625,0.0,-193.3125,-22.875,75.6875,
145388.0,0.66400146484375,-0.51519775390625,0.42950439453125,0.330322265625,1005.862060546875,23.708221435546875,8.6328125,-0.05078125,-3.8515625,-0.001953125,0.0078125,-0.00390625,-195.625,-22.3125,73.8125,
145625.0,0.6640625,-0.51531982421875,0.429443359375,0.33013916015625,1005.86279296875,23.709381103515625,8.59375,-0.08984375,-3.92578125,0.0,0.05859375,0.001953125,-196.25,-23.0625,75.25,
145686.0,0.6641845703125,-0.515380859375,0.4293212890625,0.330078125,1005.853759765625,23.711700439453125,8.59375,-0.08984375,-3.92578125,0.0,0.0546875,0.001953125,-193.5,-23.125,76.9375,
145747.0,0.664306640625,-0.5155029296875,0.4290771484375,0.32989501953125,1005.84716796875,23.704742431640625,8.59375,-0.01171875,-4.00390625,0.001953125,0.0625,0.00390625,-193.5,-22.4375,76.875,
145806.0,0.664306640625,-0.51544189453125,0.42913818359375,0.32989501953125,1005.843017578125,23.704742431640625,8.59375,-0.05078125,-3.96484375,-0.001953125,-0.025390625,0.0,-194.75,-22.6875,76.375,
145981.0,0.66412353515625,-0.51531982421875,0.429443359375,0.33013916015625,1005.858642578125,23.704742431640625,8.6328125,-0.01171875,-3.8515625,0.0,0.0,0.0,-193.3125,-22.625,75.6875,
146164.0,0.66448974609375,-0.515625,0.42877197265625,0.32977294921875,1005.847412109375,23.70245361328125,8.59375,-0.01171875,-4.08203125,-0.001953125,-0.228515625,-0.0078125,-194.25,-23.3125,76.1875,
146223.0,0.664794921875,-0.51580810546875,0.4283447265625,0.32940673828125,1005.85107421875,23.710540771484375,8.515625,-0.125,-4.15625,-0.001953125,0.234375,0.0078125,-193.5,-22.6875,76.875,
146284.0,0.66461181640625,-0.51568603515625,0.4285888671875,0.32958984375,1005.873779296875,23.710540771484375,8.515625,-0.08984375,-4.08203125,0.001953125,0.125,0.00390625,-195.0625,-23.0625,75.4375,
146494.0,0.6644287109375,-0.51556396484375,0.428955078125,0.329833984375,1005.84765625,23.685089111328125,8.59375,0.02734375,-3.890625,-0.001953125,0.140625,0.009765625,-195.0,-23.0625,75.75,
146555.0,0.66455078125,-0.5157470703125,0.4285888671875,0.3297119140625,1005.8466796875,23.685089111328125,8.5546875,-0.125,-3.96484375,0.0,0.08984375,0.001953125,-193.6875,-22.875,76.25,
146616.0,0.66436767578125,-0.51568603515625,0.4288330078125,0.32989501953125,1005.860595703125,23.703582763671875,8.59375,-0.05078125,-3.96484375,0.0,0.046875,0.001953125,-194.6875,-22.8125,74.8125,
146655.0,0.66412353515625,-0.5155029296875,0.42919921875,0.3302001953125,1005.860595703125,23.703582763671875,8.59375,-0.08984375,-3.890625,0.005859375,-0.064453125,-0.001953125,-195.5625,-22.625,75.625,
146714.0,0.66400146484375,-0.51544189453125,0.4293212890625,0.33026123046875,1005.844970703125,23.69317626953125,8.6328125,-0.05078125,-3.8125,0.0,-0.103515625,-0.00390625,-195.125,-23.0625,75.375,
147001.0,0.664306640625,-0.51556396484375,0.428955078125,0.33001708984375,1005.8662109375,23.686248779296875,8.6328125,-0.01171875,-3.890625,0.0,-0.01171875,0.00390625,-194.0625,-22.375,75.25,
147061.0,0.66424560546875,-0.51556396484375,0.42901611328125,0.330078125,1005.859619140625,23.6966552734375,8.59375,-0.05078125,-3.890625,0.00390625,0.0,-0.001953125,-194.3125,-22.875,76.125,
147097.0,0.664306640625,-0.515625,0.42889404296875,0.33001708984375,1005.848388671875,23.6966552734375,8.59375,-0.08984375,-3.96484375,0.001953125,0.0234375,0.001953125,-194.625,-22.8125,75.1875,
147126.0,0.66412353515625,-0.5155029296875,0.42913818359375,0.33013916015625,1005.8486328125,23.69781494140625,8.6328125,-0.01171875,-3.8515625,-0.001953125,-0.0234375,0.0,-194.25,-22.8125,74.625,
147331.0,0.664306640625,-0.515625,0.42889404296875,0.33001708984375,1005.85400390625,23.698974609375,8.6328125,-0.01171875,-3.8515625,0.0,0.03515625,0.00390625,-195.4375,-22.875,76.0,
147367.0,0.664306640625,-0.515625,0.42889404296875,0.33001708984375,1005.86865234375,23.698974609375,8.59375,-0.05078125,-3.92578125,0.001953125,0.0,0.0,-193.6875,-22.875,76.25,
147397.0,0.664306640625,-0.515625,0.42889404296875,0.3299560546875,1005.865478515625,23.675811767578125,8.6328125,-0.05078125,-3.92578125,-0.001953125,0.021484375,0.001953125,-195.375,-23.0625,74.4375,
147426.0,0.6641845703125,-0.5155029296875,0.4290771484375,0.33013916015625,1005.83740234375,23.675811767578125,8.59375,-0.05078125,-3.890625,-0.001953125,-0.017578125,0.0,-195.0,-23.0,73.9375,
147585.0,0.66412353515625,-0.5155029296875,0.42919921875,0.33013916015625,1005.848876953125,23.70013427734375,8.59375,-0.08984375,-3.8515625,-0.001953125,-0.0703125,-0.00390625,-194.8125,-23.375,76.375,
147814.0,0.66412353515625,-0.51544189453125,0.42919921875,0.33026123046875,1005.854248046875,23.70245361328125,8.671875,-0.01171875,-3.92578125,0.0,0.021484375,0.001953125,-194.9375,-23.3125,75.8125,
147875.0,0.663818359375,-0.51519775390625,0.4296875,0.33062744140625,1005.83837890625,23.6966552734375,8.6328125,-0.01171875,-3.6953125,0.001953125,-0.08203125,-0.001953125,-195.5625,-23.3125,75.625,
147906.0,0.66436767578125,-0.51556396484375,0.42889404296875,0.3299560546875,1005.8505859375,23.6966552734375,8.6328125,-0.05078125,-3.890625,0.00390625,-0.033203125,0.0,-195.0,-23.4375,73.875,
147944.0,0.66448974609375,-0.515625,0.4287109375,0.329833984375,1005.8515625,23.703582763671875,8.5546875,-0.08984375,-4.00390625,0.0,0.01171875,0.001953125,-194.125,-22.8125,74.9375,
148004.0,0.66400146484375,-0.51531982421875,0.429443359375,0.330322265625,1005.858154296875,23.698974609375,8.6328125,-0.01171875,-3.734375,0.001953125,-0.103515625,-0.001953125,-194.625,-23.0625,75.1875,
148064.0,0.6644287109375,-0.5155029296875,0.42889404296875,0.32989501953125,1005.844482421875,23.692047119140625,8.6328125,0.06640625,-3.890625,-0.001953125,0.05859375,0.001953125,-193.8125,-22.625,75.875,
148260.0,0.6640625,-0.51531982421875,0.429443359375,0.33026123046875,1005.879638671875,23.703582763671875,8.59375,-0.125,-3.8515625,0.0,0.02734375,0.0,-193.8125,-22.625,75.875,
148605.0,0.66436767578125,-0.5155029296875,0.42901611328125,0.32989501953125,1005.864501953125,23.690887451171875,8.6328125,-0.01171875,-3.890625,0.0,0.0625,0.001953125,-194.1875,-22.875,76.5,
148686.0,0.66424560546875,-0.515380859375,0.42919921875,0.33001708984375,1005.860107421875,23.6943359375,8.59375,-0.08984375,-3.8515625,0.0,-0.001953125,-0.001953125,-194.375,-22.875,75.8125,
148715.0,0.664306640625,-0.51544189453125,0.42913818359375,0.3299560546875,1005.858642578125,23.6943359375,8.59375,-0.05078125,-3.92578125,0.0,0.0234375,0.0,-194.8125,-22.8125,74.5,
148746.0,0.66436767578125,-0.51544189453125,0.4290771484375,0.3299560546875,1005.858642578125,23.69549560546875,8.6328125,-0.01171875,-3.890625,0.0,-0.046875,-0.00390625,-195.375,-22.8125,74.4375,
148776.0,0.66448974609375,-0.51556396484375,0.42889404296875,0.32977294921875,1005.858642578125,23.69549560546875,8.59375,-0.08984375,-3.96484375,0.0,0.05078125,0.0,-194.625,-22.8125,75.1875,
148805.0,0.66424560546875,-0.515380859375,0.42919921875,0.330078125,1005.840576171875,23.692047119140625,8.59375,-0.05078125,-3.8515625,0.001953125,-0.03125,0.0,-195.25,-22.3125,73.1875,
148924.0,0.6644287109375,-0.5155029296875,0.428955078125,0.329833984375,1005.857666015625,23.6966552734375,8.59375,-0.01171875,-3.92578125,0.00390625,-0.001953125,0.0,-194.6875,-23.25,74.875,
149135.0,0.6644287109375,-0.515380859375,0.4290771484375,0.32989501953125,1005.84423828125,23.6943359375,8.59375,-0.08984375,-4.00390625,-0.00390625,0.041015625,0.001953125,-195.0625,-23.0625,75.4375,
149313.0,0.6644287109375,-0.515380859375,0.4290771484375,0.32989501953125,1005.84521484375,23.7012939453125,8.59375,-0.05078125,-3.92578125,0.0,0.009765625,0.0,-194.75,-23.125,76.375,
149475.0,0.664306640625,-0.51531982421875,0.42919921875,0.3299560546875,1005.85546875,23.68389892578125,8.59375,-0.05078125,-3.890625,0.001953125,-0.0078125,0.0,-195.5,-22.875,75.9375,
149583.0,0.664306640625,-0.515380859375,0.42919921875,0.3299560546875,1005.8564453125,23.692047119140625,8.59375,-0.05078125,-3.890625,0.001953125,-0.009765625,0.0,-194.0,-22.875,75.3125,
149644.0,0.66436767578125,-0.515380859375,0.42919921875,0.32989501953125,1005.83837890625,23.6966552734375,8.59375,-0.01171875,-3.890625,-0.001953125,-0.005859375,-0.001953125,-193.5,-23.125,76.9375,
149745.0,0.66436767578125,-0.515380859375,0.42919921875,0.329833984375,1005.860595703125,23.6827392578125,8.59375,-0.01171875,-3.92578125,0.00390625,0.0,0.001953125,-194.9375,-22.5625,74.1875,
149821.0,0.6644287109375,-0.515380859375,0.42919921875,0.32977294921875,1005.85888671875,23.685089111328125,8.59375,-0.05078125,-3.92578125,0.0,0.005859375,0.0,-194.875,-22.625,76.0625,
149924.0,0.66436767578125,-0.515380859375,0.42919921875,0.32977294921875,1005.839599609375,23.68389892578125,8.59375,-0.05078125,-3.92578125,0.001953125,-0.001953125,0.0,-193.875,-23.3125,75.625,
150151.0,0.66448974609375,-0.51544189453125,0.4290771484375,0.32965087890625,1005.870849609375,23.676971435546875,8.59375,-0.01171875,-3.890625,-0.00390625,0.0234375,0.001953125,-194.1875,-22.875,76.5,
150479.0,0.664306640625,-0.515380859375,0.4293212890625,0.32977294921875,1005.848876953125,23.689727783203125,8.6328125,-0.01171875,-3.8515625,-0.001953125,-0.044921875,0.0,-192.8125,-22.6875,77.3125,
150539.0,0.6644287109375,-0.515380859375,0.42919921875,0.32965087890625,1005.84423828125,23.688568115234375,8.6328125,-0.05078125,-3.92578125,-0.001953125,0.001953125,0.0,-194.375,-23.125,75.875,
150575.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32958984375,1005.844482421875,23.692047119140625,8.59375,-0.05078125,-3.96484375,-0.001953125,0.015625,-0.001953125,-194.3125,-23.125,76.1875,
150604.0,0.6644287109375,-0.51544189453125,0.42919921875,0.3297119140625,1005.8583984375,23.692047119140625,8.59375,-0.08984375,-3.890625,0.001953125,-0.001953125,0.0,-194.875,-23.25,74.25,
150664.0,0.66448974609375,-0.51544189453125,0.42901611328125,0.32965087890625,1005.859375,23.686248779296875,8.59375,-0.05078125,-3.92578125,0.001953125,0.03515625,0.0,-195.4375,-23.5625,76.0,
150838.0,0.66455078125,-0.5155029296875,0.42901611328125,0.32958984375,1005.84814453125,23.688568115234375,8.59375,-0.08984375,-3.890625,-0.00390625,0.015625,0.0,-194.1875,-23.125,76.5,
150898.0,0.66455078125,-0.5155029296875,0.428955078125,0.32958984375,1005.85498046875,23.688568115234375,8.59375,-0.01171875,-3.92578125,-0.001953125,0.0234375,0.0,-195.125,-22.625,75.375,
150933.0,0.66455078125,-0.5155029296875,0.428955078125,0.32958984375,1005.843994140625,23.687408447265625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.875,-23.3125,76.125,
151111.0,0.6644287109375,-0.51544189453125,0.42919921875,0.32965087890625,1005.865966796875,23.6943359375,8.6328125,-0.05078125,-3.890625,0.0,-0.013671875,-0.001953125,-192.875,-23.625,77.0625,
151154.0,0.6644287109375,-0.5155029296875,0.4290771484375,0.32965087890625,1005.860595703125,23.6966552734375,8.59375,-0.05078125,-3.890625,0.001953125,0.01953125,0.001953125,-195.875,-22.375,74.6875,
151470.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32958984375,1005.83642578125,23.68157958984375,8.59375,-0.01171875,-3.96484375,-0.001953125,-0.02734375,-0.001953125,-193.6875,-23.125,76.3125,
151530.0,0.66448974609375,-0.5155029296875,0.42901611328125,0.32965087890625,1005.8720703125,23.686248779296875,8.59375,-0.01171875,-3.92578125,0.001953125,0.013671875,0.0,-194.6875,-23.5,74.875,
151633.0,0.66448974609375,-0.51544189453125,0.42901611328125,0.32965087890625,1005.875,23.687408447265625,8.59375,-0.05078125,-3.92578125,0.001953125,-0.00390625,-0.001953125,-193.8125,-22.625,75.875,
151771.0,0.6644287109375,-0.51544189453125,0.4290771484375,0.32977294921875,1005.840576171875,23.686248779296875,8.59375,-0.05078125,-3.92578125,-0.001953125,0.00390625,0.0,-193.8125,-22.625,75.9375,
151832.0,0.66448974609375,-0.51544189453125,0.42889404296875,0.32977294921875,1005.848876953125,23.675811767578125,8.59375,-0.05078125,-3.92578125,0.0,0.0078125,0.0,-194.875,-23.3125,76.125,
151892.0,0.66448974609375,-0.51544189453125,0.428955078125,0.329833984375,1005.8740234375,23.68157958984375,8.59375,-0.01171875,-3.92578125,0.001953125,0.0,0.001953125,-194.75,-22.875,76.375,
152222.0,0.66455078125,-0.51544189453125,0.42889404296875,0.32977294921875,1005.86181640625,23.6827392578125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-195.0625,-22.875,75.4375,
152253.0,0.66455078125,-0.51544189453125,0.42889404296875,0.32977294921875,1005.863037109375,23.69317626953125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.8125,-23.5,74.625,
152307.0,0.66455078125,-0.51544189453125,0.42889404296875,0.32977294921875,1005.84326171875,23.687408447265625,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-195.0625,-22.875,75.4375,
152351.0,0.66455078125,-0.51544189453125,0.42889404296875,0.32977294921875,1005.86376953125,23.687408447265625,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-194.0625,-22.9375,76.875,
152404.0,0.66455078125,-0.51544189453125,0.42889404296875,0.32977294921875,1005.838134765625,23.692047119140625,8.59375,-0.01171875,-3.890625,0.0,0.0,0.0,-195.0,-23.0625,75.8125,
152642.0,0.66455078125,-0.51544189453125,0.42889404296875,0.32977294921875,1005.857177734375,23.6827392578125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.5625,-22.6875,77.0625,
152729.0,0.66448974609375,-0.51544189453125,0.42889404296875,0.32977294921875,1005.875732421875,23.673492431640625,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.1875,-22.4375,76.4375,
152788.0,0.66448974609375,-0.51544189453125,0.428955078125,0.32977294921875,1005.849853515625,23.68157958984375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.3125,-22.6875,76.1875,
153090.0,0.66448974609375,-0.51544189453125,0.428955078125,0.32977294921875,1005.844970703125,23.67926025390625,8.59375,-0.05078125,-3.92578125,0.00390625,-0.00390625,0.00390625,-195.75,-22.8125,75.0,
153152.0,0.66448974609375,-0.5155029296875,0.428955078125,0.3297119140625,1005.87060546875,23.6827392578125,8.59375,-0.05078125,-3.92578125,-0.001953125,-0.0078125,0.0,-193.625,-22.0,76.5625,
153212.0,0.66448974609375,-0.5155029296875,0.42901611328125,0.3297119140625,1005.869873046875,23.678131103515625,8.59375,-0.05078125,-3.890625,0.001953125,-0.013671875,0.0,-193.9375,-22.625,75.625,
153272.0,0.66448974609375,-0.5155029296875,0.42901611328125,0.32965087890625,1005.843017578125,23.67926025390625,8.59375,-0.05078125,-3.92578125,0.0,0.005859375,0.001953125,-193.8125,-22.625,75.9375,
153477.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32965087890625,1005.8740234375,23.680419921875,8.59375,-0.05078125,-3.92578125,-0.00390625,0.005859375,0.0,-192.9375,-23.125,77.0,
153541.0,0.66448974609375,-0.5155029296875,0.42901611328125,0.32965087890625,1005.857666015625,23.68157958984375,8.59375,-0.05078125,-3.92578125,-0.001953125,0.0078125,-0.001953125,-195.75,-22.8125,75.0,
153573.0,0.6644287109375,-0.5155029296875,0.42901611328125,0.32965087890625,1005.857421875,23.67926025390625,8.59375,-0.01171875,-3.890625,0.0,-0.009765625,-0.001953125,-194.875,-23.25,74.3125,
153602.0,0.66448974609375,-0.5155029296875,0.42901611328125,0.32965087890625,1005.865966796875,23.67926025390625,8.59375,-0.05078125,-3.92578125,-0.001953125,0.0078125,0.0,-193.8125,-21.9375,75.9375,
154017.0,0.6644287109375,-0.51556396484375,0.4290771484375,0.32952880859375,1005.848876953125,23.668853759765625,8.6328125,-0.05078125,-3.890625,0.00390625,-0.001953125,-0.001953125,-194.375,-23.3125,75.875,
154053.0,0.6644287109375,-0.51556396484375,0.4290771484375,0.32952880859375,1005.838134765625,23.672332763671875,8.59375,-0.05078125,-3.92578125,0.0,0.001953125,0.0,-194.75,-22.6875,76.375,
154083.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.32952880859375,1005.838134765625,23.672332763671875,8.59375,-0.05078125,-3.890625,0.0,-0.009765625,-0.001953125,-194.9375,-22.3125,74.1875,
154121.0,0.66448974609375,-0.51556396484375,0.4290771484375,0.3294677734375,1005.873291015625,23.676971435546875,8.59375,-0.05078125,-3.92578125,0.0,0.001953125,0.0,-194.4375,-22.3125,73.9375,
154301.0,0.66448974609375,-0.51556396484375,0.4290771484375,0.3294677734375,1005.844482421875,23.680419921875,8.59375,-0.05078125,-3.96484375,0.0,0.0,0.0,-194.1875,-22.6875,76.5,
154411.0,0.66448974609375,-0.51556396484375,0.4290771484375,0.3294677734375,1005.85498046875,23.675811767578125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.0,-22.625,75.75,
154471.0,0.66448974609375,-0.51556396484375,0.4290771484375,0.3294677734375,1005.862060546875,23.670013427734375,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.75,-22.875,76.375,
154531.0,0.66448974609375,-0.51556396484375,0.4290771484375,0.3294677734375,1005.8564453125,23.678131103515625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.875,-22.5,77.4375,
154830.0,0.66448974609375,-0.515625,0.4290771484375,0.32940673828125,1005.857421875,23.672332763671875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.875,-23.3125,75.6875,
154890.0,0.66448974609375,-0.515625,0.4290771484375,0.32940673828125,1005.867431640625,23.671173095703125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.5,-22.5,77.3125,
155110.0,0.66448974609375,-0.515625,0.4290771484375,0.32940673828125,1005.85205078125,23.67926025390625,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-194.375,-23.125,75.8125,
155279.0,0.66448974609375,-0.515625,0.4290771484375,0.32940673828125,1005.845458984375,23.673492431640625,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.4375,-22.4375,75.8125,
155310.0,0.66448974609375,-0.515625,0.4290771484375,0.32940673828125,1005.84521484375,23.672332763671875,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-194.25,-22.375,74.625,
155341.0,0.66448974609375,-0.515625,0.4290771484375,0.32940673828125,1005.8564453125,23.672332763671875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.8125,-22.5625,74.5,
155396.0,0.66448974609375,-0.515625,0.42913818359375,0.32940673828125,1005.85595703125,23.668853759765625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.5,-22.625,75.9375,
155439.0,0.6644287109375,-0.515625,0.42913818359375,0.32940673828125,1005.857666015625,23.675811767578125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.9375,-22.875,76.1875,
155730.0,0.6644287109375,-0.515625,0.42913818359375,0.32940673828125,1005.842041015625,23.672332763671875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-195.1875,-22.625,75.0625,
155785.0,0.6644287109375,-0.515625,0.42913818359375,0.32940673828125,1005.843017578125,23.678131103515625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.0,-22.875,75.75,
155821.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.32940673828125,1005.842529296875,23.674652099609375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.875,-23.125,76.125,
155859.0,0.6644287109375,-0.515625,0.42913818359375,0.32940673828125,1005.873046875,23.674652099609375,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.3125,-22.8125,74.375,
155919.0,0.6644287109375,-0.515625,0.42913818359375,0.32940673828125,1005.83837890625,23.668853759765625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.5,-22.875,75.5,
155979.0,0.6644287109375,-0.515625,0.42913818359375,0.32940673828125,1005.849853515625,23.676971435546875,8.6328125,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.0,-22.875,75.75,
156148.0,0.6644287109375,-0.515625,0.42913818359375,0.32940673828125,1005.856201171875,23.675811767578125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-195.8125,-22.8125,74.9375,
156360.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.32940673828125,1005.861083984375,23.678131103515625,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-194.1875,-23.0625,74.6875,
156599.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.3294677734375,1005.857177734375,23.674652099609375,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-195.1875,-23.3125,75.0625,
156660.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.3294677734375,1005.8486328125,23.671173095703125,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-193.8125,-22.625,75.875,
156714.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.3294677734375,1005.845947265625,23.671173095703125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.125,-22.6875,76.375,
156758.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.3294677734375,1005.844970703125,23.66424560546875,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-194.3125,-22.875,76.1875,
